DBCODE,ENTITY,WATERTEMP_METHOD,QC_LEVEL,PROBE_CODE,DATE,WATERTEMP_MEAN_DAY,WATERTEMP_MEAN_FLAG,WATERTEMP_MAX_DAY,WATERTEMP_MAX_FLAG,WATERTEMP_MAXTIME,WATERTEMP_MIN_DAY,WATERTEMP_MIN_FLAG,WATERTEMP_MINTIME,EVENT_CODE
HT004,41,WAT103,2D,WATTLO01,1977-05-10,2.9,S,3,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-11,3.1,S,3.4,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-12,3.6,S,4,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-13,4,S,4.6,S,NA,3.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-14,3.6,S,3.9,S,NA,3.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-15,3,S,3.4,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-16,3.2,S,3.7,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-17,3.3,S,3.6,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-18,3.8,S,4.3,S,NA,3.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-19,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-20,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-21,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-22,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-23,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-24,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-25,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-26,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-27,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-28,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-29,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-30,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-31,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-01,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-02,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-03,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-04,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-05,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-06,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-07,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-08,NA,M,NA,M,NA,NA,M,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-09,7.4,S,8.6,S,NA,6.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-10,7.6,S,8.2,S,NA,6.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-11,7.5,S,8.1,S,NA,6.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-12,7.6,S,8.4,S,NA,6.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-13,7.9,S,8.6,S,NA,7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-14,7.9,S,8.6,S,NA,7.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-15,7.8,S,8.3,S,NA,7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-16,8.1,S,8.6,S,NA,7.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-17,8.5,S,9,S,NA,7.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-18,8.8,S,9.1,S,NA,8.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-19,8.9,S,9.4,S,NA,8.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-20,8.3,S,8.4,S,NA,8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-21,8.5,S,8.9,S,NA,7.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-22,8.9,S,9.2,S,NA,8.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-23,9,S,9.5,S,NA,8.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-24,9.2,S,9.7,S,NA,8.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-25,9.3,S,9.9,S,NA,8.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-26,9.2,S,9.6,S,NA,8.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-27,9.2,S,9.7,S,NA,8.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-28,9.4,S,10,S,NA,8.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-29,9.7,S,10.4,S,NA,9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-06-30,10,S,10.4,S,NA,9.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-01,10.1,S,10.4,S,NA,9.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-02,9.6,S,9.9,S,NA,9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-03,8.8,S,8.9,S,NA,8.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-04,8.3,S,8.5,S,NA,7.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-05,7.9,S,8.1,S,NA,7.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-06,8.1,S,8.5,S,NA,7.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-07,8.7,S,9.1,S,NA,7.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-08,9,S,9.5,S,NA,8.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-09,8.8,S,9,S,NA,8.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-10,8.8,S,9.2,S,NA,8.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-11,9.2,S,9.5,S,NA,8.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-12,8.9,S,9.2,S,NA,8.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-13,8.7,S,9.1,S,NA,8.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-14,9.1,S,9.4,S,NA,8.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-15,9.4,S,9.7,S,NA,8.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-16,9.5,S,9.9,S,NA,9.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-17,9.5,S,9.9,S,NA,9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-18,9.2,S,9.5,S,NA,8.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-19,9.2,S,9.6,S,NA,8.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-20,9.7,S,10,S,NA,9.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-21,9.7,S,10.1,S,NA,9.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-22,10,S,10.3,S,NA,9.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-23,10.1,S,10.6,S,NA,9.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-24,10.3,S,10.7,S,NA,9.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-25,10.3,S,10.6,S,NA,10,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-26,10.4,S,10.7,S,NA,10,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-27,10.3,S,10.6,S,NA,9.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-28,10.2,S,10.5,S,NA,9.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-29,10,S,10.4,S,NA,9.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-30,10.3,S,10.7,S,NA,9.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-07-31,10.6,S,11,S,NA,10.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-01,10.9,S,11.3,S,NA,10.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-02,11.1,S,11.5,S,NA,10.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-03,11,S,11.3,S,NA,10.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-04,10.9,S,11.3,S,NA,10.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-05,10.7,S,11,S,NA,10.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-06,10.8,S,11,S,NA,10.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-07,10.7,S,11,S,NA,10.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-08,10.7,S,11,S,NA,10.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-09,10.7,S,11.1,S,NA,10.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-10,10.9,S,11.2,S,NA,10.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-11,11.1,S,11.3,S,NA,10.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-12,11.3,S,11.7,S,NA,10.9,S,NA,NA
